"","gene","clone_id","AASA_fold_clone","AASA_fdr_clone","log2FoldChange","fdr"
"7934","LOC100227231","SB03010A1A02.f1",1.096248094,0.251962658,0.132574334319597,0.598663818846359
"7935","FBXO41","SB03020A2D03.f1",0.880107465,0.229640502,-0.184248400959362,0.638951512424556
"7936","FBXO41","SB03043A1G06.f1",0.991244787,0.934073404,-0.0126867212475677,0.0296189934706392
"7937","FBXO41","SB03044A2D12.f1",0.959720054,0.662338654,-0.0593144553084586,0.178919898842521
"7938","CCT7","SB02003A2E11.f2",0.979744147,0.835047035,-0.0295230457067739,0.0782890616832757
"7939","DYSF","SB02037B2A03.f1",0.942428402,0.572821049,-0.0855450765094108,0.24198103173269
"7940","POGLUT3","SB02007B2E01.f1",0.845397696,0.035377254,-0.24229791435436,1.45127588027113
"7941","PAIP2B","SB02032A1D02.f2",1.173286905,0.131405277,0.230555840142966,0.881387193939376
"7942","PAIP2B","SB02040A2G12.f1",1.152880345,0.084676281,0.205242786508303,1.07223822453839
"7943","VPS16","SB03026B2F01.f1",0.923986403,0.1937945,-0.114056473190622,0.712658552638945
"7944","NOP56","SB02024A1E10.f1",0.971103622,0.706744772,-0.0423028476782353,0.150737395431225
"7945","DCTN1","SB02014B2A08.f1",0.936246341,0.406504095,-0.0950399195872364,0.390935075095877
"7946","DDX10","SB03023A1C02.f1",1.237113821,0.000923474,0.306978241977961,3.03457532741972
"7947","UBOX5","SB03032A1C06.f1",1.000850809,0.994989016,0.00122693605490557,0.00218171354263586
"7948","C1H11orf87","SB02016A2B11.f1",1.11992528,0.226250896,0.163402480703009,0.64540969222404
"7949","SUCLG1","SB02037A2C03.f1",1.042845696,0.741420509,0.0605257061949577,0.129935404788331
"7950","SUCLG1","SB03014A2D02.f1",0.808931302,0.03910367,-0.305910907030922,1.40778248081508
"7951","RPIA","SB03031A2A05.f1",1.04357029,0.754458325,0.0615277769416351,0.12236474491743
"7952","ST3GAL5","SB03002B1A11.f1",1.145290361,0.322244691,0.195713405543998,0.491814228942433
"7953","ATOH8","SB02043B1B04.f1",0.971121474,0.765837721,-0.0422763265587999,0.115863246477884
"7954","FGFRL1","SB03013A2A02.f1",1.349458096,0.101726312,0.432380178263366,0.99256670018998
"7955","UVSSA","SB03004B2H01.f1",1.086885045,0.578177247,0.120199360992213,0.237939003112918
"7956","LOC100227664","SB02028A1H04.f1",1.048194446,0.788349683,0.0679063697939753,0.103281102673675
"7957","FGFR3","SB03011A1G03.f1",1.189527178,0.140830798,0.250388234451482,0.851302359832916
"7958","NSD2","SB02036A2F06.f1",0.908878745,0.162611233,-0.137840259935283,0.788849457134244
"7959","NSD2","SB03037B2G08.f1",1.163671788,0.098084182,0.218684205501459,1.00840102548467
"7960","NSD2","SB03038A2G07.f1",1.024181134,0.836804917,0.0344708891796008,0.0773757765890217
"7961","NSD2","SB03039B2H03.f1",1.306920578,0.126292054,0.386171470737744,0.898623973375883
"7962","LETM1","SB02023A1C02.f1",1.056306075,0.356047088,0.0790279302488592,0.448492561841108
"7963","LETM1","SB03020A1D07.f1",1.311868141,0.00468049,0.391622718518932,2.32970867830269
"7964","LOC101233722","SB02020B2C03.f1",0.957596087,0.69788524,-0.062510837841149,0.15621598673547
"7965","LOC101233722","SB02025B2F09.f1",1.089810132,0.483894413,0.124076808871824,0.315249392186226
"7966","LOC101233722","SB02047B2F04.f1",0.859754567,0.178779264,-0.218003220546169,0.747682854961896
"7967","NAT8L","SB02005B2H10.f1",1.116254341,0.085561002,0.158665785852205,1.06772413807289
"7968","NAT8L","SB03016A1C11.f1",1.117706046,0.200993557,0.160540812742859,0.696817863993416
"7969","NAT8L","SB03022A1E08.f1",1.072273527,0.20632362,0.10067297082435,0.685451050996948
"7970","RNF4","SB03020A1B03.f1",1.00416193,0.961123629,0.00599193539492615,0.0172207455893084
"7971","ADD1","SB02026B2H12.f1",0.890745904,0.189731598,-0.16691415059275,0.72186033545677
"7972","NDFIP2","SB03007A1H11.f1",0.942565644,0.577978869,-0.0853349980175751,0.238088039165029
"7973","HTT","SB02027A1D06.f1",1.037285917,0.750951806,0.0528136127464755,0.124387933914438
"7974","HTT","SB03018A1C07.f1",1.232498604,0.03936224,0.301586012523335,1.40492019499784
"7975","HTT","SB03006B1E07.f1",1.230254177,0.043094316,0.298956414762672,1.36558000809039
"7976","MSANTD1","SB02007B1B10.f1",0.847549066,0.08972953,-0.238631204248008,1.04706460706169
"7977","RGS12","SB02046A1C08.f1",1.068292882,0.571353302,0.0953072289376411,0.243095258374848
"7978","RGS12","SB010017000A11",1.304144551,0.140763224,0.38310378632743,0.851510794768254
"7979","LRPAP1","SB03024A2C05.f1",0.871561096,0.144671911,-0.198326294785674,0.8396157818172
"7980","LRPAP1","SB03040A1G01.f1",0.976883572,0.829164285,-0.0337414672969981,0.0813594127545747
"7981","ADRA2C","SB010008000D11",0.923111697,0.628009174,-0.115422869596712,0.202034012013638
"7982","CPZ","SB02023A1G01.f1",0.808635568,0.054538173,-0.30643843264719,1.26329941478655
"7983","CPZ","SB03002A2A09.f1",0.928512035,0.440700699,-0.10700748497191,0.355856260650503
"7984","ABLIM2","SB02013A2E03.f1",1.000841054,0.992364006,0.00121287445992772,0.00332899639405663
"7985","AFAP1","SB02014A2G01.f2",1.330872231,0.355664677,0.412372073465671,0.448959264827539
"7986","AFAP1","SB02033B2A02.f1",0.96338643,0.792551977,-0.0538134922304656,0.100972246354287
"7987","SORCS2","SB02024A1B03.f1",1.114559056,0.255289575,0.156473061228529,0.592966919674463
"7988","SORCS2","SB02038B1F10.f1",0.981073419,0.923037985,-0.0275669897743665,0.0347804264535532
"7989","SORCS2","SB03014B2C01.f1",1.339009798,0.185735672,0.4211665174018,0.731104678570569
"7990","KIAA0232","SB010018000A07",0.792820651,0.046391659,-0.334933553267013,1.33356009651201
"7991","KIAA0232","SB02025B2E03.f1",0.807077984,0.031763732,-0.309220014080234,1.49806847690654
"7992","KIAA0232","SB02029B2B07.f1",0.830792361,0.20620231,-0.267440143988967,0.685706473802096
"7993","JAKMIP1","SB03002B2D08.f1",0.99546108,0.978887153,-0.00656318355095886,0.00926737117355471
"7994","SLAIN1","SB02033B2E02.f1",1.112382334,0.18196888,0.153652738207008,0.740002877948374
"7995","SLAIN1","SB02029B1B07.f1",1.056760925,0.66303422,0.0796490273077633,0.17846405655201
"7996","CRMP1","SB03031B2G09.f1",1.302395663,0.000601311,0.381167800525451,3.22090085137551
"7997","EVC2","SB03025A1H09.f2",1.126942936,0.314467687,0.172414464903115,0.502423973679968
"7998","STK32B","SB03016A2H10.f1",1.01743124,0.84933383,0.0249312976237174,0.0709215770930102
"7999","SCEL","SB02013A1E10.f1",1.1141508,0.49471646,0.155944514265258,0.30564363973032
"8000","STX18","SB010015000F04",1.032296094,0.85226567,0.0458568390522599,0.0694250049632917
"8001","WDR1","SB020001000F05",1.078856503,0.146016082,0.10950298699689,0.835599309015411
"8002","HS3ST1","SB03002A2A07.f1",0.84163924,0.294572211,-0.248726125483288,0.530808225513065
"8003","HS3ST1","SB03045B1F05.f1",0.991490918,0.949841825,-0.0123285373766285,0.0223487107628675
"8004","RAB28","SB03020B2A08.f1",0.90024806,0.096751794,-0.151605509420871,1.01434097341937
"8005","BOD1L1","SB03001B2F03.f1",1.173193576,0.184129982,0.230441076532842,0.734875489296155
"8006","PROM1","SB02012B2A02.f1",0.820280399,0.060901989,-0.285810939915209,1.21536852349818
"8007","MYCBP2","SB02015B2D07.f1",1.066241471,0.591827973,0.092534201290138,0.227804511577489
"8008","MYCBP2","SB03010A2C09.f1",1.177756311,0.175899125,0.236041062699113,0.754736320909889
"8009","MYCBP2","SB03037B1E08.f1",1.109375971,0.39839017,0.149748382248363,0.399691386030029
"8010","LDB2","SB03041B1H04.f1",0.968052828,0.800964974,-0.046842315348225,0.0963864750906912
"8011","FAM184B","SB02037B1H06.f1",1.150290723,0.247281292,0.201998532146594,0.60680873882875
"8012","KCNIP4","SB03045A2F10.f1",0.883337054,0.298396625,-0.178964064317722,0.525206093237457
"8013","ADGRA3","SB03007A2E03.f1",1.057810136,0.556938971,0.0810807045483021,0.254192391917939
"8014","PPARGC1A","SB03003A2A04.f1",1.199705028,0.150740553,0.262679733372988,0.821769895828141
"8015","DHX15","SB02035A2B06.f1",1.053422978,0.37390319,0.0750848340226759,0.42724082959441
"8016","DHX15","SB02037B2C12.f1",1.073975024,0.547497354,0.10296044288541,0.261617975384604
"8017","ZCCHC4","SB03004A1G09.f1",1.037628808,0.775653458,0.053290439233664,0.11033226700649
"8018","RBPJ","SB03045B2G08.f1",1.002410392,0.980331705,0.00347327628592976,0.00862695157617896
"8019","PCDH7","SB02011A2H10.f1",0.996032063,0.981504925,-0.00573591043882273,0.00810751685362648
"8020","PCDH7","SB03013A2B02.f1",1.24810025,0.067333375,0.319733819111376,1.17176961652654
"8021","NWD2","SB010003000D01",1.030289883,0.691378314,0.0430503120946275,0.160284246803792
"8022","NWD2","SB02013A2E11.f1",1.137493696,0.11828523,0.18585854990497,0.927069481322743
"8023","NWD2","SB03047B2A07.f1",1.16173331,0.091519525,0.216278918570873,1.03848624259841
"8024","RELL1","SB03019B2B02.f1",1.011391605,0.910588454,0.0163417086172522,0.0406778607221825
"8025","RELL1","SB03044A1E06.f1",0.974852242,0.819249714,-0.0367445282180013,0.0865837015577239
"8026","PGM2","SB02037B1H12.f1",0.966079162,0.802754863,-0.0497866843505721,0.0954170548456475
"8027","TBC1D1","SB03039A2D11.f1",0.949387812,0.378287094,-0.0749305659542542,0.422178475255485
"8028","KLF3","SB02023A1C06.f1",0.994242158,0.939750511,-0.00833081694576484,0.026987429461535
"8029","FAM114A1","SB02005B1D02.f1",0.905725032,0.560468669,-0.142854964240566,0.251448660072982
"8030","RFC1","SB03047B1C04.f1",1.024522894,0.811952103,0.0349522231888174,0.0904695890055296
"8031","LIAS","SB03010B2A05.f1",1.020744663,0.863261318,0.0296220244001326,0.0638577190164761
"8032","PDS5A","SB03013A2B11.f1",1.04709536,0.526248159,0.0663928359022894,0.278809410467515
"8033","PDS5A","SB03025B2F12.f2",1.221252147,0.090098307,0.288361098499519,1.04528336959214
"8034","UBE2K","SB03003B2E01.f1",1.374973139,0.042228943,0.459403434920922,1.37438978892822
"8035","UBE2K","SB03006A2D04.f1",0.877093183,0.176138948,-0.189197971133516,0.754144601833834
"8036","UBE2K","SB03042B2H04.f1",1.039001358,0.678991658,0.0551975398808014,0.168135561370195
"8037","LIMCH1","SB03003B2H11.f1",1.333888794,0.013189594,0.415638394384341,1.87976857263206
"8038","SLC30A9","SB02036A2D09.f1",1.222816609,0.033586049,0.290208052986198,1.47384108274427
"8039","SLC30A9","SB03027B2E11.f1",1.101539721,0.239260148,0.139521518875842,0.621129632957861
"8040","GUF1","SB03011B1A07.f1",0.85486949,0.231454056,-0.226223909393569,0.635535204239631
"8041","GABRG1","SB03005B2D03.f1",0.970621736,0.749713028,-0.0430189268640814,0.12510494221598
"8042","GABRA2","SB02019B1B09.f1",1.058158513,0.461321993,0.0815557605232935,0.33599584040396
"8043","GABRA2","SB03026A2H09.f1",1.002061728,0.988734692,0.00297138272124423,0.0049202273692543
"8044","GABRA4","SB02044A2C06.f1",1.186099368,0.425295069,0.246224879795895,0.371309652598709
"8045","GABRA4","SB03025A1B11.f2",1.276777907,0.258514829,0.352507592906213,0.587514539733839
"8046","GABRB1","SB02045B2A02.f1",1.038976593,0.745870591,0.0551631522756084,0.127336516347484
"8047","GABRB1","SB03045A1A02.f1",1.169020084,0.059364291,0.225299715873248,1.22647471469889
"8048","GABRB1","SB03041A1B03.f1",1.012647924,0.910308213,0.0181326671414007,0.0408115389512326
"8049","COMMD8","SB03020B1G01.f1",0.71228676,0.001570265,-0.489469921193704,2.80402704929398
"8050","NFXL1","SB03024A1D11.f1",1.096818836,0.17535157,0.133325252278691,0.756090341334893
"8051","NFXL1","SB03033B1A04.f1",1.037029818,0.482972188,0.0524573769498513,0.316077877418048
"8052","FRYL","SB03014B2H05.f1",1.145553781,0.08203208,0.196045191301377,1.08601627636723
"8053","LMO7","SB03047A2D07.f1",1.200782511,0.055889069,0.263974869848294,1.25267312480045
"8054","SLC10A4","SB02047A1G04.f1",0.740349794,0.003271622,-0.433721031125544,2.48523688006105
"8055","OCIAD2","SB03050A1E08.f1",0.861584743,0.693169376,-0.214935392118897,0.159160632524769
"8056","LMO7","SB02019B2D03.f1",1.213050496,0.049958656,0.278639607187593,1.30138925363727
"8057","PCYT1B","SB03033B2H03.f1",1.124226216,0.264565246,0.168932362840096,0.577467206489183
"8058","PCYT1B","SB03039B2E06.f1",0.843427707,0.252402876,-0.245663679275854,0.5979057008391
"8059","SGCB","SB02032B1G04.f2",1.042416815,0.777577829,0.0599322610078004,0.109256130901006
"8060","RASL11B","SB02019A1G05.f1",0.921037767,0.488632204,-0.118667779888348,0.311017913624144
"8061","PDGFRA","SB03015A1A03.f1",1.106755401,0.328168591,0.146336413848612,0.483902987597792
"8062","FIP1L1","SB03020B2G12.f1",1.171189806,0.045004681,0.227974901616039,1.34674231229706
"8063","KIT","SB02005A2A02.f1",0.883298949,0.529724261,-0.179026299995528,0.275950136225925
"8064","SRD5A3","SB02022A2B02.f1",0.978838509,0.89060731,-0.0308572345300599,0.050313744552164
"8065","TMEM165","SB010007000B06",1.073040319,0.69294218,0.10170428572027,0.159303001974857
"8066","CLOCK","SB03004B1G06.f1",1.046337426,0.689728898,0.065348171198257,0.161321577724236
"8067","CLOCK","SB03006B2F07.f1",1.219471231,0.032035007,0.28625572337952,1.49437517677401
"8068","TBL1X","SB03007A1D04.f1",1.155862117,0.005539781,0.208969308751534,2.25650740356967
"8069","TBL1X","SB03045A1H01.f1",1.086149878,0.195128749,0.11922319460449,0.709678739768749
"8070","TBL1X","SB03041A2B12.f1",0.401301094,0.43270525,-1.31724300578609,0.363807835487206
"8071","CRACD","SB02004B1F04.f1",1.027564731,0.849779508,0.0392292787256347,0.0706937459104565
"8072","CRACD","SB02036B1B12.f1",1.171909731,0.023331613,0.228861447188342,1.63205523579758
"8073","CRACD","SB03022A1F01.f1",1.164645264,0.046803689,0.219890595394325,1.32971991510528
"8074","CRACD","SB03026A1F03.f1",1.108216156,0.147939437,0.148239304468873,0.829916038386974
"8075","CRACD","SB02010B1G01.f1",1.158954341,0.156284293,0.212823730010972,0.806084667573927
"8076","SGCZ","SB03043A1D04.f1",1.114026402,0.196246208,0.155783424404252,0.707198726229008
"8077","SGCZ","SB03051A2D05.f1",1.002454595,0.969240503,0.00353689298761895,0.0135684456882028
"8078","MICU3","SB02020A2H09.f1",0.913615959,0.552750209,-0.13034024303833,0.257471084538431
"8079","ZDHHC2","SB03032A1F12.f1",1.12555538,0.325584108,0.170637042563534,0.487336801498883
"8080","ZDHHC2","SB03019B2G03.f1",1.235857352,0.074991767,0.305512230751383,1.12498641317808
"8081","MTMR7","SB03046A2D07.f1",1.034095526,0.593409464,0.0483694627523252,0.226645531611693
"8082","VPS37A","SB02009A2G08.f1",0.846315703,0.05468255,-0.240732159449088,1.26215124126759
"8083","SORBS2","SB02046B1H12.f1",1.046114468,0.591828062,0.0650407228855229,0.227804446267622
"8084","SNX25","SB02033A2C09.f1",1.167298583,0.184729082,0.223173634838031,0.733464727960491
"8085","ACSL1","SB02019B2A02.f1",1.104622912,0.304221099,0.143553957096991,0.516810669107761
"8086","ACSL1","SB03047A1B03.f1",1.109295655,0.297370538,0.149643931014033,0.526702061428882
"8087","CASP3","SB02005A1H08.f1",1.052251788,0.691921907,0.0734799611273327,0.159942918943261
"8088","CASP3","SB02025B2D12.f1",0.908080518,0.467591372,-0.139107870312623,0.330133511041764
"8089","STOX2","SB03019B2B04.f1",1.151928508,0.256075316,0.204051181750351,0.591632282686002
"8090","STOX2","SB03011A1A03.f1",1.002232415,0.982756029,0.00321710442820979,0.00755428319507764
"8091","ING2","SB03024B2E03.f1",0.925996243,0.376085732,-0.110921754767147,0.424713142597831
"8092","LOC100229867","SB02037B1H09.f1",0.883684882,0.113806513,-0.178396092039688,0.943832883116504
"8093","NEIL3","SB03021A2A02.f1",0.893940168,0.279493514,-0.161749820769962,0.553628266012597
"8094","AGA","SB02008B2B07.f1",1.240645527,0.142721643,0.311090972446921,0.845510163376258
"8095","AGA","SB02043A2B06.f1",0.965613197,0.802276458,-0.0504827013996995,0.0956759515475989
"8096","ASB5","SB03042A1A12.f1",0.741411814,0.007439383,-0.431652990974671,2.1284630820357
"8097","GALNT7","SB02036A1C05.f1",1.271342631,0.015761902,0.346352893780491,1.80239137705815
"8098","SAP30","SB03029A2C12.f1",0.849021961,0.050169917,-0.23612622354011,1.29955661745883
"8099","HMGB2","SB02015A1E09.f1",0.9492023,0.506859786,-0.0752124985752928,0.295112164115122
"8100","GALNTL6","SB02037A1G07.f1",1.04679244,0.551419582,0.065975410303043,0.258517815300358
"8101","GALNTL6","SB03009A2F07.f1",1.109082929,0.373595825,0.149367243573555,0.427597985733147
"8102","LOC100218406","SB02010B1F09.f1",0.98333112,0.751743073,-0.0242507935367968,0.123930565052169
"8103","SPOCK3","SB02041B1G07.f1",1.010341817,0.929232022,0.0148434655143579,0.0318758325155015
"8104","SPOCK3","SB03025B1B08.f2",0.97506356,0.866842051,-0.0364318301706994,0.0620600289693299
"8105","TLL1","SB02034A1F08.f1",0.978976795,0.89759373,-0.0306534313149676,0.0469201897731992
"8106","KLHL2","SB02009B2B03.f1",1.289839002,0.055867616,0.367190999360428,1.25283986059142
"8107","MARCHF1","SB03046B2C11.f1",1.045183928,0.670608359,0.0637568453341268,0.173531037479002
"8108","FNIP2","SB03004A1H06.f1",1.046948732,0.767811164,0.0661907967096961,0.114745577516416
"8109","FNIP2","SB02047A2A10.f1",1.097086367,0.212870948,0.133677104900554,0.671883605749197
"8110","FNIP2","SB03027B1F08.f1",1.12650768,0.423704822,0.171857149223714,0.37293659345458
"8111","PPID","SB02011A1G03.f1",0.82364747,0.000355533,-0.279901114407199,3.44912008254952
"8112","TMEM144","SB03029B1B02.f1",0.832565838,0.15047242,-0.264363732132407,0.822543094352195
"8113","PDGFC","SB03037B2B07.f1",0.97711846,0.864848598,-0.0333946183696714,0.0630599142788147
"8114","GUCY1A1","SB02018B1F08.f1",1.141214037,0.386168014,0.190569397375543,0.413223701345301
"8115","GUCY1A1","SB03001A1C05.f1",1.012466762,0.922763458,0.0178745469257889,0.03490961213879
"8116","GUCY1B1","SB02036B1G03.f1",0.926051151,0.39815342,-0.110836211060668,0.399949549482498
"8117","GUCY1B1","SB02041B2D02.f1",0.967804278,0.760460293,-0.0472127784916791,0.118923457457389
"8118","CTSO","SB02045A1G07.f1",0.923662367,0.397388856,-0.114562505660269,0.400784316002164
"8119","MAP9","SB03020A1C10.f1",1.035833824,0.836590265,0.0507925739505211,0.0774871934027469
"8120","MAP9","SB03037A2G12.f1",0.962339533,0.799651581,-0.0553820988630101,0.0970991997700743
"8121","LOC101233224","SB02039A2G12.f1",1.045147554,0.332525467,0.0637066364654622,0.478175087942744
"8122","LOC101233224","SB02044A2D06.f1",1.141066043,0.146693463,0.190382294826604,0.833589238892117
"8123","DACH1","SB02038A1F09.f1",1.101430032,0.204308807,0.139377851196106,0.689712912128865
"8124","DACH1","SB03023A2G11.f1",1.247561774,0.041631259,0.319111253508003,1.38058045511166
"8125","TMEM131L","SB03018A2B07.f1",0.890372523,0.393575442,-0.16751902325791,0.404972008148789
"8126","TRIM2","SB02012B1H03.f1",1.138893948,0.504357094,0.187633411824035,0.297261866253624
"8127","TIGD4","SB02028B1B06.f1",0.957589784,0.63917352,-0.0625203338456678,0.194381225490207
"8128","FBXW7","SB02047B2G11.f1",1.148464189,0.109269295,0.199705871815889,0.961501858960458
"8129","FBXW7","SB03032B2G08.f1",1.115229276,0.423884225,0.157340339154014,0.372752745552401
"8130","SH3D19","SB03019A2C02.f1",0.865869072,0.19632508,-0.207779203257017,0.707024216906066
"8131","SH3D19","SB03044B1H02.f1",1.032214732,0.824401085,0.045743126348505,0.0838614453144614
"8132","SH3D19","SB03036B2E03.f1",1.003492649,0.974753924,0.00503004839949429,0.0111050078269561
"8133","ERI1","SB02019B2C06.f1",0.890303386,0.109352265,-0.167631052186462,0.961172217045054
"8134","ERI1","SB02024A2B07.f1",1.045897764,0.51528034,0.0647418357351737,0.287956427289354
"8135","ERI1","SB03002B2D12.f1",1.076377232,0.70697826,0.106183779899879,0.150593940810175
"8136","TNKS","SB02040A1B04.f1",1.110983426,0.226292644,0.151837294309395,0.645329563244265
"8137","TNKS","SB03044A2E08.f1",1.248679033,0.058701982,0.320402686707717,1.23134723508745
"8138","REST","SB02036A1D09.f1",1.164190764,0.030249237,0.219327477255886,1.5192855754204
"8139","EPHA5","SB03044B2H05.f1",1.123409244,0.220784782,0.167883579328866,0.656030864462732
"8140","EPHA5","SB02017A1C01.f1",1.371045608,0.039445976,0.455276563342534,1.40399729385205
"8141","AP5S1","SB03041A1E03.f1",0.953888559,0.807268926,-0.0681073661505251,0.0929817643832525
"8142","POMK","SB02018B1E07.f1",0.970811842,0.846146261,-0.0427363882416657,0.0725545603002411
"8143","ELOVL6","SB03013B2D12.f1",0.662185865,1.373e-06,-0.594691879549687,5.86232946276324
"8144","GAR1","SB03026A1F07.f1",0.891203818,0.316842107,-0.166172681556514,0.49915710731432
"8145","GAR1","SB03027B2E06.f1",1.065491721,0.380836791,0.0915193832485873,0.419261102943893
"8146","SEC24B","SB03037B1B05.f1",1.03941926,0.609065108,0.0557776968960669,0.215336279561305
